,paper_id,outdegree,sum_outdegrees_successors,avg_outdegree_successors
23373,9308035,0,0,0.0
23374,9404032,0,0,0.0
23375,9501019,10,36,3.6
23376,9501021,2,1,0.5
23377,9501023,2,2,1.0
23378,9501028,5,33,6.6
23379,9501029,13,56,4.3076923076923075
23380,9501033,4,6,1.5
23381,9410213,0,0,0.0
23382,9501036,7,55,7.857142857142857
23383,9501037,15,45,3.0
23384,9501038,17,75,4.411764705882353
23385,9501039,6,31,5.166666666666667
23386,9501040,2,0,0.0
23387,9501046,1,0,0.0
23388,9501050,3,10,3.3333333333333335
23389,9501051,7,6,0.8571428571428571
23390,9406030,0,0,0.0
23391,9501060,5,0,0.0
23392,9501062,3,0,0.0
23393,9410049,0,0,0.0
23394,9501072,5,22,4.4
23395,9306046,0,0,0.0
23396,9501074,4,7,1.75
23397,9501076,7,13,1.8571428571428572
23398,9501078,9,52,5.777777777777778
23399,9501079,1,0,0.0
23400,9501082,5,17,3.4
23401,9501084,4,0,0.0
23402,9501086,1,0,0.0
23403,9501088,4,31,7.75
23404,9501090,25,181,7.24
23405,9211085,0,0,0.0
23406,9501091,8,112,14.0
23407,9501094,2,13,6.5
23408,9501099,18,92,5.111111111111111
23409,9501100,1,1,1.0
23410,9501108,1,3,3.0
23411,9501109,12,35,2.9166666666666665
23412,9501111,7,71,10.142857142857142
23413,9501116,4,1,0.25
23414,9501119,2,0,0.0
23415,9501120,5,9,1.8
23416,9501123,1,1,1.0
23417,9501125,6,8,1.3333333333333333
23418,9411225,0,0,0.0
23419,9501126,6,11,1.8333333333333333
23420,9501128,2,2,1.0
23421,9501129,2,0,0.0
23422,9410092,0,0,0.0
23423,9501134,24,185,7.708333333333333
23424,9501135,4,5,1.25
23425,9501138,3,3,1.0
23426,9605123,2,0,0.0
23427,9501139,1,0,0.0
23428,9301049,0,0,0.0
23429,9501143,4,10,2.5
23430,9502005,1,0,0.0
23431,9405064,0,0,0.0
23432,9502007,11,56,5.090909090909091
23433,9304031,0,0,0.0
23434,9405140,0,0,0.0
23435,9501064,0,0,0.0
23436,9502017,4,3,0.75
23437,9408107,0,0,0.0
23438,9502020,2,4,2.0
23439,9502023,4,14,3.5
23440,9410123,0,0,0.0
23441,9502026,3,5,1.6666666666666667
23442,9502027,1,0,0.0
23443,9502033,8,3,0.375
23444,9502036,5,17,3.4
23445,9502037,6,1,0.16666666666666666
23446,9502039,4,6,1.5
23447,9502043,2,3,1.5
23448,9502050,14,52,3.7142857142857144
23449,9403149,0,0,0.0
23450,9502052,2,3,1.5
23451,9502057,20,183,9.15
23452,9502058,8,54,6.75
23453,9502059,10,18,1.8
23454,9502062,5,8,1.6
23455,9502063,1,0,0.0
23456,9305108,0,0,0.0
23457,9502064,2,0,0.0
23458,9207023,0,0,0.0
23459,9502067,1,0,0.0
23460,9502071,7,21,3.0
23461,9502073,6,34,5.666666666666667
23462,9502076,1,10,10.0
23463,9502079,2,0,0.0
23464,9502080,5,7,1.4
23465,9502081,4,9,2.25
23466,9502082,3,5,1.6666666666666667
23467,9502085,1,9,9.0
23468,9502086,3,17,5.666666666666667
23469,9502090,5,25,5.0
23470,9502092,4,38,9.5
23471,9502093,2,4,2.0
23472,9502094,6,14,2.3333333333333335
23473,9412234,0,0,0.0
23474,9502100,8,17,2.125
23475,9502101,3,18,6.0
23476,9502102,1,0,0.0
23477,9312155,0,0,0.0
23478,9408095,0,0,0.0
23479,9502105,7,17,2.4285714285714284
23480,9502108,11,51,4.636363636363637
23481,9411088,0,0,0.0
23482,9502111,4,9,2.25
23483,9502112,1,0,0.0
23484,9308070,0,0,0.0
23485,9502114,4,3,0.75
23486,9502115,11,12,1.0909090909090908
23487,9502117,4,38,9.5
23488,9502118,7,85,12.142857142857142
23489,9502119,10,117,11.7
23490,9502121,4,6,1.5
23491,9502123,3,0,0.0
23492,9409083,0,0,0.0
23493,9502127,6,11,1.8333333333333333
23494,9502130,3,8,2.6666666666666665
23495,9502131,5,6,1.2
23496,9502134,2,1,0.5
23497,9502136,8,68,8.5
23498,9502137,4,11,2.75
23499,9502138,2,0,0.0
23500,9502142,1,0,0.0
23501,9502146,1,2,2.0
23502,9502147,11,23,2.090909090909091
23503,9203015,0,0,0.0
23504,9502150,12,71,5.916666666666667
23505,9502152,1,3,3.0
23506,9502153,1,4,4.0
23507,9502154,4,0,0.0
23508,9502159,4,9,2.25
23509,9306144,0,0,0.0
23510,9502160,6,16,2.6666666666666665
23511,9503008,1,0,0.0
23512,9503009,3,15,5.0
23513,9503012,1,9,9.0
23514,9503013,6,27,4.5
23515,9304006,0,0,0.0
23516,9503020,21,122,5.809523809523809
23517,9503021,8,26,3.25
23518,9503022,11,134,12.181818181818182
23519,9503026,1,0,0.0
23520,9503029,8,76,9.5
23521,9503031,3,1,0.3333333333333333
23522,9503033,23,114,4.956521739130435
23523,9503036,12,91,7.583333333333333
23524,9503037,4,2,0.5
23525,9503039,3,22,7.333333333333333
23526,9503040,2,9,4.5
23527,9401040,0,0,0.0
23528,9503047,14,24,1.7142857142857142
23529,9503048,17,54,3.176470588235294
23530,9503049,4,12,3.0
23531,9307061,0,0,0.0
23532,9503052,2,1,0.5
23533,9503058,1,0,0.0
23534,9503065,8,10,1.25
23535,9503066,3,1,0.3333333333333333
23536,9503067,4,4,1.0
23537,9503071,1,0,0.0
23538,9503075,0,0,0.0
23539,9503084,9,102,11.333333333333334
23540,9503087,1,3,3.0
23541,9503092,6,21,3.5
23542,9503103,5,4,0.8
23543,9503104,27,123,4.555555555555555
23544,9503107,8,11,1.375
23545,9210100,0,0,0.0
23546,9503109,12,38,3.1666666666666665
23547,9503111,3,3,1.0
23548,9404044,0,0,0.0
23549,9503116,8,12,1.5
23550,9503117,4,10,2.5
23551,9503118,7,40,5.714285714285714
23552,9503122,9,88,9.777777777777779
23553,9503123,1,0,0.0
23554,9310021,0,0,0.0
23555,9503129,9,27,3.0
23556,9503130,18,103,5.722222222222222
23557,9503131,1,1,1.0
23558,9406047,0,0,0.0
23559,9509079,0,0,0.0
23560,9411002,0,0,0.0
23561,9411090,0,0,0.0
23562,9503139,3,12,4.0
23563,9503142,9,76,8.444444444444445
23564,9503143,7,100,14.285714285714286
23565,9503144,5,4,0.8
23566,9503145,1,11,11.0
23567,9503150,4,16,4.0
23568,9503153,1,0,0.0
23569,9410188,0,0,0.0
23570,9503158,10,61,6.1
23571,9503159,13,96,7.384615384615385
23572,9404164,0,0,0.0
23573,9503164,6,15,2.5
23574,9503165,8,45,5.625
23575,9503166,8,37,4.625
23576,9503167,9,48,5.333333333333333
23577,9503169,1,4,4.0
23578,9503172,15,94,6.266666666666667
23579,9503174,6,11,1.8333333333333333
23580,9503175,39,245,6.282051282051282
23581,9503178,11,32,2.909090909090909
23582,9503181,2,0,0.0
23583,9503185,3,9,3.0
23584,9503190,7,24,3.4285714285714284
23585,9503191,6,25,4.166666666666667
23586,9503194,6,20,3.3333333333333335
23587,9503196,1,0,0.0
23588,9304145,0,0,0.0
23589,9503198,7,14,2.0
23590,9503199,4,0,0.0
23591,9502128,0,0,0.0
23592,9503200,4,14,3.5
23593,9503202,4,10,2.5
23594,9503203,6,40,6.666666666666667
23595,9503206,4,5,1.25
23596,9503210,4,22,5.5
23597,9503211,10,36,3.6
23598,9503213,14,64,4.571428571428571
23599,9503215,3,4,1.3333333333333333
23600,9503216,6,10,1.6666666666666667
23601,9503223,1,0,0.0
23602,9503231,13,78,6.0
23603,9404074,0,0,0.0
23604,9503233,2,1,0.5
23605,9503235,3,50,16.666666666666668
23606,9503237,2,25,12.5
23607,9504001,10,31,3.1
23608,9504003,4,11,2.75
23609,9504004,9,51,5.666666666666667
23610,9504005,3,27,9.0
23611,9504008,2,3,1.5
23612,9410144,0,0,0.0
23613,9504009,3,4,1.3333333333333333
23614,9504013,3,28,9.333333333333334
23615,9504014,7,13,1.8571428571428572
23616,9209072,0,0,0.0
23617,9504016,3,3,1.0
23618,9504021,5,42,8.4
23619,9504023,12,89,7.416666666666667
23620,9504030,14,31,2.2142857142857144
23621,9504035,2,0,0.0
23622,9504038,1,0,0.0
23623,9504040,4,9,2.25
23624,9504041,3,9,3.0
23625,9504042,0,0,0.0
23626,9504043,2,5,2.5
23627,9404077,0,0,0.0
23628,9504044,2,0,0.0
23629,9504045,2,0,0.0
23630,9504046,2,0,0.0
23631,9504049,7,34,4.857142857142857
23632,9504052,8,44,5.5
23633,9504053,5,12,2.4
23634,9504054,7,7,1.0
23635,9504057,10,75,7.5
23636,9504058,1,0,0.0
23637,9401082,0,0,0.0
23638,9504060,6,14,2.3333333333333335
23639,9504062,1,0,0.0
23640,9308117,0,0,0.0
23641,9504064,16,92,5.75
23642,9504068,2,5,2.5
23643,9210154,0,0,0.0
23644,9504069,11,34,3.090909090909091
23645,9504070,8,47,5.875
23646,9504074,8,48,6.0
23647,9504076,2,1,0.5
23648,9410150,0,0,0.0
23649,9504079,2,1,0.5
23650,9504084,8,25,3.125
23651,9504085,5,14,2.8
23652,9504088,2,0,0.0
23653,9202081,0,0,0.0
23654,9504092,3,1,0.3333333333333333
23655,9504093,23,83,3.608695652173913
23656,9504094,11,48,4.363636363636363
23657,9504096,4,5,1.25
23658,9504099,9,47,5.222222222222222
23659,9403125,0,0,0.0
23660,9504110,4,3,0.75
23661,9504112,8,74,9.25
23662,9504116,2,1,0.5
23663,9504119,3,1,0.3333333333333333
23664,9504124,6,7,1.1666666666666667
23665,9504126,3,3,1.0
23666,9504131,1,2,2.0
23667,9504133,6,55,9.166666666666666
23668,9504135,2,62,31.0
23669,9504136,2,0,0.0
23670,9407142,0,0,0.0
23671,9411066,0,0,0.0
23672,9504137,6,7,1.1666666666666667
23673,9504138,11,64,5.818181818181818
23674,9504146,4,22,5.5
23675,9504149,31,157,5.064516129032258
23676,9504151,6,6,1.0
23677,9504156,1,11,11.0
23678,9312091,0,0,0.0
23679,9504161,23,191,8.304347826086957
23680,9504163,1,0,0.0
23681,9505001,1,0,0.0
23682,9505002,1,0,0.0
23683,9502151,0,0,0.0
23684,9505005,3,19,6.333333333333333
23685,9505007,10,14,1.4
23686,9410066,0,0,0.0
23687,9505008,2,5,2.5
23688,9505011,6,11,1.8333333333333333
23689,9505016,5,55,11.0
23690,9412233,0,0,0.0
23691,9505026,5,11,2.2
23692,9505028,6,3,0.5
23693,9505033,12,73,6.083333333333333
23694,9505034,3,14,4.666666666666667
23695,9505036,4,3,0.75
23696,9505041,11,45,4.090909090909091
23697,9505043,7,6,0.8571428571428571
23698,9309104,0,0,0.0
23699,9404015,0,0,0.0
23700,9505044,8,38,4.75
23701,9505048,1,0,0.0
23702,9505056,5,16,3.2
23703,9505057,2,20,10.0
23704,9505058,2,1,0.5
23705,9505060,3,4,1.3333333333333333
23706,9505066,1,1,1.0
23707,9505068,4,8,2.0
23708,9505069,4,13,3.25
23709,9505071,5,5,1.0
23710,9505076,2,0,0.0
23711,9505077,2,2,1.0
23712,9505079,1,0,0.0
23713,9505082,3,2,0.6666666666666666
23714,9505083,11,88,8.0
23715,9505086,6,13,2.1666666666666665
23716,9410037,0,0,0.0
23717,9505089,22,83,3.772727272727273
23718,9307078,0,0,0.0
23719,9401150,0,0,0.0
23720,9406145,0,0,0.0
23721,9504118,0,0,0.0
23722,9505090,2,12,6.0
23723,9505092,2,1,0.5
23724,9307119,0,0,0.0
23725,9505094,3,8,2.6666666666666665
23726,9505099,3,14,4.666666666666667
23727,9505103,9,81,9.0
23728,9505104,4,3,0.75
23729,9505108,6,5,0.8333333333333334
23730,9505109,1,0,0.0
23731,9505110,1,0,0.0
23732,9405123,0,0,0.0
23733,9505114,1,0,0.0
23734,9505115,3,8,2.6666666666666665
23735,9501041,0,0,0.0
23736,9505118,1,0,0.0
23737,9505119,3,5,1.6666666666666667
23738,9505121,9,50,5.555555555555555
23739,9505125,7,66,9.428571428571429
23740,9505126,1,1,1.0
23741,9505130,1,0,0.0
23742,9505131,2,11,5.5
23743,9505132,12,81,6.75
23744,9505134,5,0,0.0
23745,9309015,0,0,0.0
23746,9505135,11,86,7.818181818181818
23747,9302067,0,0,0.0
23748,9505137,1,5,5.0
23749,9505138,9,23,2.5555555555555554
23750,9505139,5,53,10.6
23751,9505142,6,11,1.8333333333333333
23752,9505146,1,1,1.0
23753,9505147,6,112,18.666666666666668
23754,9505149,11,45,4.090909090909091
23755,9505151,8,28,3.5
23756,9505155,7,4,0.5714285714285714
23757,9505156,14,50,3.5714285714285716
23758,9505159,3,131,43.666666666666664
23759,9505163,3,2,0.6666666666666666
23760,9505165,1,1,1.0
23761,9505174,4,20,5.0
23762,9505177,7,86,12.285714285714286
23763,9505181,1,1,1.0
23764,9505187,8,74,9.25
23765,9505188,3,3,1.0
23766,9505191,1,0,0.0
23767,9409171,0,0,0.0
23768,9505192,4,11,2.75
23769,9505193,3,3,1.0
23770,9505194,3,5,1.6666666666666667
23771,9506001,3,5,1.6666666666666667
23772,9506003,2,1,0.5
23773,9506006,2,0,0.0
23774,9505080,0,0,0.0
23775,9306009,0,0,0.0
23776,9506012,2,21,10.5
23777,9506013,2,3,1.5
23778,9506015,5,12,2.4
23779,9506020,4,38,9.5
23780,9506021,2,3,1.5
23781,9506022,9,24,2.6666666666666665
23782,9506024,13,192,14.76923076923077
23783,9506025,2,4,2.0
23784,9506028,2,11,5.5
23785,9506029,1,1,1.0
23786,9506030,1,18,18.0
23787,9506033,2,4,2.0
23788,9506034,3,27,9.0
23789,9506039,1,0,0.0
23790,9506044,6,8,1.3333333333333333
23791,9506045,12,75,6.25
23792,9506046,4,22,5.5
23793,9409084,0,0,0.0
23794,9506047,6,43,7.166666666666667
23795,9506051,2,16,8.0
23796,9506053,4,33,8.25
23797,9410025,0,0,0.0
23798,9506054,3,25,8.333333333333334
23799,9506055,2,0,0.0
23800,9506065,35,307,8.771428571428572
23801,9506061,6,2,0.3333333333333333
23802,9506067,5,25,5.0
23803,9506068,1,0,0.0
23804,9506070,3,15,5.0
23805,9506074,6,27,4.5
23806,9506078,1,0,0.0
23807,9506080,6,15,2.5
23808,9506081,4,37,9.25
23809,9506088,3,5,1.6666666666666667
23810,9210142,0,0,0.0
23811,9506092,1,0,0.0
23812,9409003,0,0,0.0
23813,9506095,4,8,2.0
23814,9410094,0,0,0.0
23815,9506096,17,92,5.411764705882353
23816,9407185,0,0,0.0
23817,9506100,3,6,2.0
23818,9506103,9,53,5.888888888888889
23819,9506113,26,298,11.461538461538462
23820,9506124,10,90,9.0
23821,9506127,2,1,0.5
23822,9506130,4,6,1.5
23823,9411120,0,0,0.0
23824,9505178,0,0,0.0
23825,9506133,25,216,8.64
23826,9506134,1,0,0.0
23827,9412001,0,0,0.0
23828,9411194,0,0,0.0
23829,9506140,4,12,3.0
23830,9506050,0,0,0.0
23831,9506149,5,5,1.0
23832,9506153,2,1,0.5
23833,9506155,9,30,3.3333333333333335
23834,9303058,0,0,0.0
23835,9309029,0,0,0.0
23836,9506161,1,0,0.0
23837,9506162,5,28,5.6
23838,9506163,4,1,0.25
23839,9506164,6,14,2.3333333333333335
23840,9506165,1,0,0.0
23841,9302105,0,0,0.0
23842,9506166,2,1,0.5
23843,9506167,4,19,4.75
23844,9506168,5,22,4.4
23845,9506171,78,271,3.4743589743589745
23846,9307069,0,0,0.0
23847,9307112,0,0,0.0
23848,9409195,0,0,0.0
23849,9412102,0,0,0.0
23850,9506172,4,26,6.5
23851,9506173,2,11,5.5
23852,9506176,1,0,0.0
23853,9506178,13,75,5.769230769230769
23854,9506184,9,28,3.111111111111111
23855,9506188,2,1,0.5
23856,9506189,1,0,0.0
23857,9506197,4,38,9.5
23858,9403002,0,0,0.0
23859,9506201,4,4,1.0
23860,9506202,4,12,3.0
23861,9506208,1,0,0.0
23862,9506213,13,104,8.0
23863,9506214,6,18,3.0
23864,9304002,0,0,0.0
23865,9507004,10,73,7.3
23866,9507007,5,6,1.2
23867,9507011,18,200,11.11111111111111
23868,9507014,7,77,11.0
23869,9507019,4,26,6.5
23870,9507029,4,1,0.25
23871,9412094,0,0,0.0
23872,9507031,1,0,0.0
23873,9404048,0,0,0.0
23874,9507033,2,1,0.5
23875,9507034,4,14,3.5
23876,9507035,8,62,7.75
23877,9507038,4,38,9.5
23878,9507043,1,7,7.0
23879,9507047,1,0,0.0
23880,9507052,3,9,3.0
23881,9507054,3,2,0.6666666666666666
23882,9507055,2,1,0.5
23883,9507061,6,23,3.8333333333333335
23884,9507063,23,186,8.08695652173913
23885,9507064,16,135,8.4375
23886,9507065,2,0,0.0
23887,9507070,6,13,2.1666666666666665
23888,9507072,28,204,7.285714285714286
23889,9504024,0,0,0.0
23890,9507075,7,41,5.857142857142857
23891,9507078,3,3,1.0
23892,9507080,1,4,4.0
23893,9507081,1,1,1.0
23894,9507085,7,3,0.42857142857142855
23895,9412038,0,0,0.0
23896,9507086,1,0,0.0
23897,9501025,0,0,0.0
23898,9507087,3,10,3.3333333333333335
23899,9507089,1,0,0.0
23900,9507098,7,22,3.142857142857143
23901,9507102,5,27,5.4
23902,9507103,1,0,0.0
23903,9507108,12,43,3.5833333333333335
23904,9507110,7,47,6.714285714285714
23905,9507111,1,0,0.0
23906,9507114,6,48,8.0
23907,9507116,3,2,0.6666666666666666
23908,9507117,2,62,31.0
23909,9507119,2,2,1.0
23910,9507120,3,19,6.333333333333333
23911,9507122,7,35,5.0
23912,9507123,3,9,3.0
23913,9507126,6,11,1.8333333333333333
23914,9305155,0,0,0.0
23915,9507127,5,114,22.8
23916,9507128,2,1,0.5
23917,9306116,0,0,0.0
23918,9507129,4,134,33.5
23919,9507134,1,0,0.0
23920,9507138,4,8,2.0
23921,9507142,2,0,0.0
23922,9507146,5,13,2.6
23923,9507147,2,0,0.0
23924,9507148,2,0,0.0
23925,9507149,1,6,6.0
23926,9507154,1,6,6.0
23927,9507157,4,24,6.0
23928,9507165,2,1,0.5
23929,9507167,9,41,4.555555555555555
23930,9508005,19,80,4.2105263157894735
23931,9508007,7,33,4.714285714285714
23932,9508009,3,8,2.6666666666666665
23933,9508012,2,5,2.5
23934,9508014,3,8,2.6666666666666665
23935,9508016,2,8,4.0
23936,9404086,0,0,0.0
23937,9508018,4,2,0.5
23938,9508019,2,2,1.0
23939,9508020,9,53,5.888888888888889
23940,9203044,0,0,0.0
23941,9508022,2,6,3.0
23942,9310172,0,0,0.0
23943,9508023,2,0,0.0
23944,9508024,9,26,2.888888888888889
23945,9508026,8,89,11.125
23946,9508027,5,5,1.0
23947,9508029,8,10,1.25
23948,9508030,11,37,3.3636363636363638
23949,9302060,0,0,0.0
23950,9305156,0,0,0.0
23951,9508037,1,0,0.0
23952,9405177,0,0,0.0
23953,9508038,1,0,0.0
23954,9508039,8,25,3.125
23955,9508040,9,30,3.3333333333333335
23956,9312129,0,0,0.0
23957,9508054,14,42,3.0
23958,9508056,10,179,17.9
23959,9508057,1,1,1.0
23960,9508058,35,541,15.457142857142857
23961,9508059,3,5,1.6666666666666667
23962,9508060,3,6,2.0
23963,9508062,4,6,1.5
23964,9508067,4,70,17.5
23965,9508070,1,0,0.0
23966,9508073,6,33,5.5
23967,9308136,0,0,0.0
23968,9508080,7,46,6.571428571428571
23969,9506204,0,0,0.0
23970,9508084,13,59,4.538461538461538
23971,9508090,13,50,3.8461538461538463
23972,9508092,7,107,15.285714285714286
23973,9508093,1,0,0.0
23974,9508095,11,119,10.818181818181818
23975,9508096,17,228,13.411764705882353
23976,9508097,2,1,0.5
23977,9508100,8,55,6.875
23978,9508106,3,9,3.0
23979,9508109,7,44,6.285714285714286
23980,9508110,7,81,11.571428571428571
23981,9508112,2,3,1.5
23982,9508115,2,6,3.0
23983,9508118,4,11,2.75
23984,9508120,1,0,0.0
23985,9405152,0,0,0.0
23986,9508121,2,0,0.0
23987,9508122,1,0,0.0
23988,9508123,1,0,0.0
23989,9508125,5,9,1.8
23990,9508126,5,15,3.0
23991,9508127,3,10,3.3333333333333335
23992,9508128,3,4,1.3333333333333333
23993,9508130,3,22,7.333333333333333
23994,9508132,26,354,13.615384615384615
23995,9508140,5,29,5.8
23996,9508145,3,12,4.0
23997,9508146,1,2,2.0
23998,9508147,4,1,0.25
23999,9508148,3,1,0.3333333333333333
24000,9409173,0,0,0.0
24001,9412156,0,0,0.0
24002,9508152,9,55,6.111111111111111
24003,9508157,1,1,1.0
24004,9508081,0,0,0.0
24005,9508163,8,67,8.375
24006,9406057,0,0,0.0
24007,9508167,3,4,1.3333333333333333
24008,9508169,1,0,0.0
24009,9508173,5,32,6.4
24010,9508174,13,58,4.461538461538462
24011,9311117,0,0,0.0
24012,9508178,2,1,0.5
24013,9508179,3,6,2.0
24014,9509001,9,8,0.8888888888888888
24015,9509002,5,16,3.2
24016,9509004,5,40,8.0
24017,9502075,0,0,0.0
24018,9509006,2,11,5.5
24019,9509010,2,3,1.5
24020,9509012,10,99,9.9
24021,9509013,19,259,13.631578947368421
24022,9509014,3,29,9.666666666666666
24023,9501089,0,0,0.0
24024,9509017,29,255,8.793103448275861
24025,9509018,1,6,6.0
24026,9401063,0,0,0.0
24027,9504125,0,0,0.0
24028,9509025,19,123,6.473684210526316
24029,9509029,1,0,0.0
24030,9509036,12,52,4.333333333333333
24031,9509039,4,20,5.0
24032,9509044,3,2,0.6666666666666666
24033,9509045,2,1,0.5
24034,9509046,2,1,0.5
24035,9509051,1,2,2.0
24036,9509055,2,9,4.5
24037,9509058,4,1,0.25
24038,9509060,1,0,0.0
24039,9509061,6,22,3.6666666666666665
24040,9509063,1,0,0.0
24041,9403034,0,0,0.0
24042,9509064,13,36,2.769230769230769
24043,9509065,9,43,4.777777777777778
24044,9308074,0,0,0.0
24045,9509069,6,15,2.5
24046,9503195,0,0,0.0
24047,9509071,6,29,4.833333333333333
24048,9509072,8,53,6.625
24049,9509075,4,4,1.0
24050,9509077,2,0,0.0
24051,9509087,9,39,4.333333333333333
24052,9509089,1,1,1.0
24053,9509090,7,75,10.714285714285714
24054,9509093,4,38,9.5
24055,9509094,2,11,5.5
24056,9509099,5,6,1.2
24057,9509100,1,0,0.0
24058,9507174,0,0,0.0
24059,9509101,6,28,4.666666666666667
24060,9509102,16,259,16.1875
24061,9509103,9,17,1.8888888888888888
24062,9509104,8,74,9.25
24063,9509106,67,965,14.402985074626866
24064,9509109,1,0,0.0
24065,9508101,0,0,0.0
24066,9509111,5,15,3.0
24067,9509112,16,57,3.5625
24068,9509113,6,8,1.3333333333333333
24069,9509114,2,6,3.0
24070,9509116,1,1,1.0
24071,9509118,7,40,5.714285714285714
24072,9509120,6,18,3.0
24073,9509121,11,47,4.2727272727272725
24074,9509122,1,1,1.0
24075,9509126,11,51,4.636363636363637
24076,9509127,8,69,8.625
24077,9509128,1,0,0.0
24078,9509129,3,9,3.0
24079,9509134,13,60,4.615384615384615
24080,9509136,9,35,3.888888888888889
24081,9501087,0,0,0.0
24082,9509138,2,4,2.0
24083,9509143,14,62,4.428571428571429
24084,9509145,20,336,16.8
24085,9509154,1,2,2.0
24086,9509156,1,0,0.0
24087,9504100,0,0,0.0
24088,9509164,4,10,2.5
24089,9503015,0,0,0.0
24090,9509170,22,124,5.636363636363637
24091,9510002,2,2,1.0
24092,9510003,10,46,4.6
24093,9510005,5,70,14.0
24094,9510010,4,5,1.25
24095,9409052,0,0,0.0
24096,9510012,9,35,3.888888888888889
24097,9510013,6,40,6.666666666666667
24098,9510014,7,8,1.1428571428571428
24099,9510015,2,2,1.0
24100,9510016,8,46,5.75
24101,9510018,8,80,10.0
24102,9510020,6,19,3.1666666666666665
24103,9510021,7,14,2.0
24104,9510022,13,110,8.461538461538462
24105,9510024,1,0,0.0
24106,9510025,2,2,1.0
24107,9510027,8,43,5.375
24108,9510031,1,1,1.0
24109,9510032,1,1,1.0
24110,9510039,5,5,1.0
24111,9510040,5,41,8.2
24112,9510043,3,11,3.6666666666666665
24113,9510045,3,56,18.666666666666668
24114,9510048,2,2,1.0
24115,9510049,2,2,1.0
24116,9510058,1,1,1.0
24117,9510059,8,9,1.125
24118,9306139,0,0,0.0
24119,9510061,14,75,5.357142857142857
24120,9510062,1,0,0.0
24121,9503128,0,0,0.0
24122,9510064,7,29,4.142857142857143
24123,9510066,1,0,0.0
24124,9510057,0,0,0.0
24125,9510067,9,3,0.3333333333333333
24126,9207014,0,0,0.0
24127,9510069,7,26,3.7142857142857144
24128,9510070,7,25,3.5714285714285716
24129,9510072,13,108,8.307692307692308
24130,9510075,10,118,11.8
24131,9406124,0,0,0.0
24132,9510076,9,38,4.222222222222222
24133,9510077,3,2,0.6666666666666666
24134,9510079,29,577,19.896551724137932
24135,9510080,12,234,19.5
24136,9510084,6,26,4.333333333333333
24137,9510085,2,1,0.5
24138,9510088,5,27,5.4
24139,9510094,8,61,7.625
24140,9510096,1,1,1.0
24141,9510098,18,331,18.38888888888889
24142,9510099,4,3,0.75
24143,9510102,2,0,0.0
24144,9308012,0,0,0.0
24145,9308063,0,0,0.0
24146,9510103,15,223,14.866666666666667
24147,9510104,8,43,5.375
24148,9510105,1,0,0.0
24149,9510107,1,3,3.0
24150,9510113,2,3,1.5
24151,9510115,8,91,11.375
24152,9510118,4,21,5.25
24153,9510120,3,4,1.3333333333333333
24154,9510122,3,8,2.6666666666666665
24155,9510123,3,12,4.0
24156,9510124,4,11,2.75
24157,9510125,3,4,1.3333333333333333
24158,9510126,5,8,1.6
24159,9510128,3,4,1.3333333333333333
24160,9510130,7,12,1.7142857142857142
24161,9510139,6,60,10.0
24162,9510145,3,9,3.0
24163,9510146,2,2,1.0
24164,9505176,0,0,0.0
24165,9510154,26,208,8.0
24166,9510155,27,218,8.074074074074074
24167,9510156,8,51,6.375
24168,9510160,1,0,0.0
24169,9510163,1,0,0.0
24170,9510164,3,16,5.333333333333333
24171,9510165,1,0,0.0
24172,9510166,9,38,4.222222222222222
24173,9304140,0,0,0.0
24174,9510172,1,4,4.0
24175,9510174,2,4,2.0
24176,9510176,4,25,6.25
24177,9510178,14,238,17.0
24178,9512162,0,0,0.0
24179,9510186,15,111,7.4
24180,9510187,15,133,8.866666666666667
24181,9412056,0,0,0.0
24182,9510188,2,3,1.5
24183,9510190,17,235,13.823529411764707
24184,9510193,3,1,0.3333333333333333
24185,9505063,0,0,0.0
24186,9510194,10,45,4.5
24187,9510198,3,11,3.6666666666666665
24188,9510199,28,136,4.857142857142857
24189,9510206,6,8,1.3333333333333333
24190,9510208,8,83,10.375
24191,9510211,3,20,6.666666666666667
24192,9510212,5,11,2.2
24193,9510216,7,46,6.571428571428571
24194,9510218,8,94,11.75
24195,9510219,1,1,1.0
24196,9510230,1,6,6.0
24197,9510233,26,179,6.884615384615385
24198,9510236,2,13,6.5
24199,9510237,3,10,3.3333333333333335
24200,9507067,0,0,0.0
24201,9510238,1,8,8.0
24202,9510242,6,26,4.333333333333333
24203,9511001,2,3,1.5
24204,9511003,3,5,1.6666666666666667
24205,9511004,5,18,3.6
24206,9307184,0,0,0.0
24207,9511006,3,3,1.0
24208,9511009,3,16,5.333333333333333
24209,9511011,1,4,4.0
24210,9511016,6,31,5.166666666666667
24211,9511017,24,341,14.208333333333334
24212,9511018,7,11,1.5714285714285714
24213,9511019,7,119,17.0
24214,9511021,8,118,14.75
24215,9511022,2,0,0.0
24216,9511028,6,8,1.3333333333333333
24217,9511031,6,56,9.333333333333334
24218,9511034,1,0,0.0
24219,9511036,3,17,5.666666666666667
24220,9511041,4,4,1.0
24221,9511044,3,7,2.3333333333333335
