,first_365_days,label,label_name
212261,0.0,0,"(-1, 0]"
212263,0.0,0,"(-1, 0]"
212264,0.0,0,"(-1, 0]"
212265,0.0,0,"(-1, 0]"
212266,0.0,0,"(-1, 0]"
212268,0.0,0,"(-1, 0]"
212271,0.0,0,"(-1, 0]"
212272,0.0,0,"(-1, 0]"
212275,0.0,0,"(-1, 0]"
212276,0.0,0,"(-1, 0]"
212280,0.0,0,"(-1, 0]"
212282,0.0,0,"(-1, 0]"
212286,0.0,0,"(-1, 0]"
212287,0.0,0,"(-1, 0]"
212288,0.0,0,"(-1, 0]"
212289,0.0,0,"(-1, 0]"
212295,0.0,0,"(-1, 0]"
212296,0.0,0,"(-1, 0]"
212298,0.0,0,"(-1, 0]"
212300,0.0,0,"(-1, 0]"
212305,0.0,0,"(-1, 0]"
212306,0.0,0,"(-1, 0]"
212309,0.0,0,"(-1, 0]"
212310,0.0,0,"(-1, 0]"
212311,0.0,0,"(-1, 0]"
212315,0.0,0,"(-1, 0]"
212318,0.0,0,"(-1, 0]"
212320,0.0,0,"(-1, 0]"
212322,0.0,0,"(-1, 0]"
212331,0.0,0,"(-1, 0]"
212334,0.0,0,"(-1, 0]"
212335,0.0,0,"(-1, 0]"
212337,0.0,0,"(-1, 0]"
212338,0.0,0,"(-1, 0]"
212339,0.0,0,"(-1, 0]"
212340,0.0,0,"(-1, 0]"
212342,0.0,0,"(-1, 0]"
212347,0.0,0,"(-1, 0]"
212348,0.0,0,"(-1, 0]"
301001,0.0,0,"(-1, 0]"
301004,0.0,0,"(-1, 0]"
301007,0.0,0,"(-1, 0]"
301008,0.0,0,"(-1, 0]"
301013,0.0,0,"(-1, 0]"
301014,0.0,0,"(-1, 0]"
301015,0.0,0,"(-1, 0]"
301018,0.0,0,"(-1, 0]"
301019,0.0,0,"(-1, 0]"
301020,0.0,0,"(-1, 0]"
301021,0.0,0,"(-1, 0]"
301022,0.0,0,"(-1, 0]"
301025,0.0,0,"(-1, 0]"
301027,0.0,0,"(-1, 0]"
301029,0.0,0,"(-1, 0]"
301033,0.0,0,"(-1, 0]"
301034,0.0,0,"(-1, 0]"
301040,0.0,0,"(-1, 0]"
301044,0.0,0,"(-1, 0]"
301046,0.0,0,"(-1, 0]"
301048,0.0,0,"(-1, 0]"
301050,0.0,0,"(-1, 0]"
301051,0.0,0,"(-1, 0]"
301055,0.0,0,"(-1, 0]"
301056,0.0,0,"(-1, 0]"
301057,0.0,0,"(-1, 0]"
301059,0.0,0,"(-1, 0]"
301060,0.0,0,"(-1, 0]"
301064,0.0,0,"(-1, 0]"
301065,0.0,0,"(-1, 0]"
301067,0.0,0,"(-1, 0]"
301069,0.0,0,"(-1, 0]"
301070,0.0,0,"(-1, 0]"
301073,0.0,0,"(-1, 0]"
301074,0.0,0,"(-1, 0]"
301075,0.0,0,"(-1, 0]"
301077,0.0,0,"(-1, 0]"
301078,0.0,0,"(-1, 0]"
301082,0.0,0,"(-1, 0]"
301084,0.0,0,"(-1, 0]"
301085,0.0,0,"(-1, 0]"
301086,0.0,0,"(-1, 0]"
301092,0.0,0,"(-1, 0]"
301093,0.0,0,"(-1, 0]"
301096,0.0,0,"(-1, 0]"
301098,0.0,0,"(-1, 0]"
301102,0.0,0,"(-1, 0]"
301103,0.0,0,"(-1, 0]"
301105,0.0,0,"(-1, 0]"
301107,0.0,0,"(-1, 0]"
301108,0.0,0,"(-1, 0]"
301109,0.0,0,"(-1, 0]"
301111,0.0,0,"(-1, 0]"
301114,0.0,0,"(-1, 0]"
301115,0.0,0,"(-1, 0]"
301119,0.0,0,"(-1, 0]"
301121,0.0,0,"(-1, 0]"
301124,0.0,0,"(-1, 0]"
301126,0.0,0,"(-1, 0]"
301127,0.0,0,"(-1, 0]"
301129,0.0,0,"(-1, 0]"
301130,0.0,0,"(-1, 0]"
301131,0.0,0,"(-1, 0]"
301132,0.0,0,"(-1, 0]"
301133,0.0,0,"(-1, 0]"
301134,0.0,0,"(-1, 0]"
301141,0.0,0,"(-1, 0]"
301143,0.0,0,"(-1, 0]"
301148,0.0,0,"(-1, 0]"
301149,0.0,0,"(-1, 0]"
301151,0.0,0,"(-1, 0]"
301152,0.0,0,"(-1, 0]"
301154,0.0,0,"(-1, 0]"
301160,0.0,0,"(-1, 0]"
301163,0.0,0,"(-1, 0]"
301164,0.0,0,"(-1, 0]"
301166,0.0,0,"(-1, 0]"
301169,0.0,0,"(-1, 0]"
301170,0.0,0,"(-1, 0]"
301172,0.0,0,"(-1, 0]"
301174,0.0,0,"(-1, 0]"
301175,0.0,0,"(-1, 0]"
301181,0.0,0,"(-1, 0]"
301183,0.0,0,"(-1, 0]"
301184,0.0,0,"(-1, 0]"
301185,0.0,0,"(-1, 0]"
301190,0.0,0,"(-1, 0]"
301191,0.0,0,"(-1, 0]"
301192,0.0,0,"(-1, 0]"
301193,0.0,0,"(-1, 0]"
301195,0.0,0,"(-1, 0]"
301197,0.0,0,"(-1, 0]"
301199,0.0,0,"(-1, 0]"
301200,0.0,0,"(-1, 0]"
301202,0.0,0,"(-1, 0]"
301204,0.0,0,"(-1, 0]"
301207,0.0,0,"(-1, 0]"
301209,0.0,0,"(-1, 0]"
301210,0.0,0,"(-1, 0]"
301211,0.0,0,"(-1, 0]"
301212,0.0,0,"(-1, 0]"
301214,0.0,0,"(-1, 0]"
301215,0.0,0,"(-1, 0]"
301216,0.0,0,"(-1, 0]"
301219,0.0,0,"(-1, 0]"
301220,0.0,0,"(-1, 0]"
301221,0.0,0,"(-1, 0]"
301222,0.0,0,"(-1, 0]"
301223,0.0,0,"(-1, 0]"
301225,0.0,0,"(-1, 0]"
301228,0.0,0,"(-1, 0]"
301230,0.0,0,"(-1, 0]"
301232,0.0,0,"(-1, 0]"
301233,0.0,0,"(-1, 0]"
301236,0.0,0,"(-1, 0]"
301237,0.0,0,"(-1, 0]"
301238,0.0,0,"(-1, 0]"
301239,0.0,0,"(-1, 0]"
301241,0.0,0,"(-1, 0]"
301242,0.0,0,"(-1, 0]"
301246,0.0,0,"(-1, 0]"
301247,0.0,0,"(-1, 0]"
301249,0.0,0,"(-1, 0]"
301252,0.0,0,"(-1, 0]"
302001,0.0,0,"(-1, 0]"
302002,0.0,0,"(-1, 0]"
302003,0.0,0,"(-1, 0]"
302004,0.0,0,"(-1, 0]"
302006,0.0,0,"(-1, 0]"
302008,0.0,0,"(-1, 0]"
302010,0.0,0,"(-1, 0]"
302012,0.0,0,"(-1, 0]"
302014,0.0,0,"(-1, 0]"
302018,0.0,0,"(-1, 0]"
302019,0.0,0,"(-1, 0]"
302022,0.0,0,"(-1, 0]"
302023,0.0,0,"(-1, 0]"
302024,0.0,0,"(-1, 0]"
302026,0.0,0,"(-1, 0]"
302027,0.0,0,"(-1, 0]"
302029,0.0,0,"(-1, 0]"
302031,0.0,0,"(-1, 0]"
302032,0.0,0,"(-1, 0]"
302033,0.0,0,"(-1, 0]"
302034,0.0,0,"(-1, 0]"
302035,0.0,0,"(-1, 0]"
302037,0.0,0,"(-1, 0]"
302038,0.0,0,"(-1, 0]"
302039,0.0,0,"(-1, 0]"
302040,0.0,0,"(-1, 0]"
302041,0.0,0,"(-1, 0]"
302043,0.0,0,"(-1, 0]"
302044,0.0,0,"(-1, 0]"
302046,0.0,0,"(-1, 0]"
302053,0.0,0,"(-1, 0]"
302055,0.0,0,"(-1, 0]"
302056,0.0,0,"(-1, 0]"
302057,0.0,0,"(-1, 0]"
302058,0.0,0,"(-1, 0]"
302059,0.0,0,"(-1, 0]"
302066,0.0,0,"(-1, 0]"
302070,0.0,0,"(-1, 0]"
302072,0.0,0,"(-1, 0]"
302073,0.0,0,"(-1, 0]"
302074,0.0,0,"(-1, 0]"
302075,0.0,0,"(-1, 0]"
302084,0.0,0,"(-1, 0]"
302086,0.0,0,"(-1, 0]"
302087,0.0,0,"(-1, 0]"
302089,0.0,0,"(-1, 0]"
302091,0.0,0,"(-1, 0]"
302094,0.0,0,"(-1, 0]"
302095,0.0,0,"(-1, 0]"
302096,0.0,0,"(-1, 0]"
302097,0.0,0,"(-1, 0]"
302098,0.0,0,"(-1, 0]"
302099,0.0,0,"(-1, 0]"
302100,0.0,0,"(-1, 0]"
302102,0.0,0,"(-1, 0]"
302103,0.0,0,"(-1, 0]"
302107,0.0,0,"(-1, 0]"
302108,0.0,0,"(-1, 0]"
302112,0.0,0,"(-1, 0]"
302113,0.0,0,"(-1, 0]"
302115,0.0,0,"(-1, 0]"
302117,0.0,0,"(-1, 0]"
302118,0.0,0,"(-1, 0]"
302119,0.0,0,"(-1, 0]"
302120,0.0,0,"(-1, 0]"
302121,0.0,0,"(-1, 0]"
302122,0.0,0,"(-1, 0]"
302124,0.0,0,"(-1, 0]"
302125,0.0,0,"(-1, 0]"
302126,0.0,0,"(-1, 0]"
302127,0.0,0,"(-1, 0]"
302130,0.0,0,"(-1, 0]"
302131,0.0,0,"(-1, 0]"
302132,0.0,0,"(-1, 0]"
302133,0.0,0,"(-1, 0]"
302135,0.0,0,"(-1, 0]"
302136,0.0,0,"(-1, 0]"
302139,0.0,0,"(-1, 0]"
302142,0.0,0,"(-1, 0]"
302144,0.0,0,"(-1, 0]"
302147,0.0,0,"(-1, 0]"
302149,0.0,0,"(-1, 0]"
302152,0.0,0,"(-1, 0]"
302153,0.0,0,"(-1, 0]"
302154,0.0,0,"(-1, 0]"
302155,0.0,0,"(-1, 0]"
302157,0.0,0,"(-1, 0]"
302161,0.0,0,"(-1, 0]"
302164,0.0,0,"(-1, 0]"
302167,0.0,0,"(-1, 0]"
302169,0.0,0,"(-1, 0]"
302173,0.0,0,"(-1, 0]"
302175,0.0,0,"(-1, 0]"
302176,0.0,0,"(-1, 0]"
302177,0.0,0,"(-1, 0]"
302178,0.0,0,"(-1, 0]"
302179,0.0,0,"(-1, 0]"
302183,0.0,0,"(-1, 0]"
302185,0.0,0,"(-1, 0]"
302186,0.0,0,"(-1, 0]"
302187,0.0,0,"(-1, 0]"
302188,0.0,0,"(-1, 0]"
302189,0.0,0,"(-1, 0]"
302190,0.0,0,"(-1, 0]"
302191,0.0,0,"(-1, 0]"
302193,0.0,0,"(-1, 0]"
302197,0.0,0,"(-1, 0]"
302198,0.0,0,"(-1, 0]"
302201,0.0,0,"(-1, 0]"
302202,0.0,0,"(-1, 0]"
302203,0.0,0,"(-1, 0]"
302204,0.0,0,"(-1, 0]"
302206,0.0,0,"(-1, 0]"
302207,0.0,0,"(-1, 0]"
302208,0.0,0,"(-1, 0]"
302209,0.0,0,"(-1, 0]"
302210,0.0,0,"(-1, 0]"
302211,0.0,0,"(-1, 0]"
302212,0.0,0,"(-1, 0]"
302213,0.0,0,"(-1, 0]"
302215,0.0,0,"(-1, 0]"
302216,0.0,0,"(-1, 0]"
302220,0.0,0,"(-1, 0]"
302224,0.0,0,"(-1, 0]"
302226,0.0,0,"(-1, 0]"
302227,0.0,0,"(-1, 0]"
302228,0.0,0,"(-1, 0]"
302229,0.0,0,"(-1, 0]"
302230,0.0,0,"(-1, 0]"
303002,0.0,0,"(-1, 0]"
303003,0.0,0,"(-1, 0]"
303004,0.0,0,"(-1, 0]"
303006,0.0,0,"(-1, 0]"
303010,0.0,0,"(-1, 0]"
303012,0.0,0,"(-1, 0]"
303013,0.0,0,"(-1, 0]"
303014,0.0,0,"(-1, 0]"
303017,0.0,0,"(-1, 0]"
303018,0.0,0,"(-1, 0]"
303019,0.0,0,"(-1, 0]"
303021,0.0,0,"(-1, 0]"
303022,0.0,0,"(-1, 0]"
303025,0.0,0,"(-1, 0]"
303026,0.0,0,"(-1, 0]"
303027,0.0,0,"(-1, 0]"
303038,0.0,0,"(-1, 0]"
303040,0.0,0,"(-1, 0]"
303041,0.0,0,"(-1, 0]"
303042,0.0,0,"(-1, 0]"
303043,0.0,0,"(-1, 0]"
303045,0.0,0,"(-1, 0]"
303046,0.0,0,"(-1, 0]"
303047,0.0,0,"(-1, 0]"
303049,0.0,0,"(-1, 0]"
303050,0.0,0,"(-1, 0]"
303052,0.0,0,"(-1, 0]"
303056,0.0,0,"(-1, 0]"
303058,0.0,0,"(-1, 0]"
303061,0.0,0,"(-1, 0]"
303064,0.0,0,"(-1, 0]"
303070,0.0,0,"(-1, 0]"
303076,0.0,0,"(-1, 0]"
303078,0.0,0,"(-1, 0]"
303080,0.0,0,"(-1, 0]"
303081,0.0,0,"(-1, 0]"
303082,0.0,0,"(-1, 0]"
303084,0.0,0,"(-1, 0]"
303085,0.0,0,"(-1, 0]"
303086,0.0,0,"(-1, 0]"
303088,0.0,0,"(-1, 0]"
303090,0.0,0,"(-1, 0]"
303091,0.0,0,"(-1, 0]"
303092,0.0,0,"(-1, 0]"
303093,0.0,0,"(-1, 0]"
303094,0.0,0,"(-1, 0]"
303098,0.0,0,"(-1, 0]"
303099,0.0,0,"(-1, 0]"
303100,0.0,0,"(-1, 0]"
303101,0.0,0,"(-1, 0]"
303103,0.0,0,"(-1, 0]"
303105,0.0,0,"(-1, 0]"
303106,0.0,0,"(-1, 0]"
303108,0.0,0,"(-1, 0]"
303110,0.0,0,"(-1, 0]"
303111,0.0,0,"(-1, 0]"
303118,0.0,0,"(-1, 0]"
303119,0.0,0,"(-1, 0]"
303121,0.0,0,"(-1, 0]"
303122,0.0,0,"(-1, 0]"
303123,0.0,0,"(-1, 0]"
303126,0.0,0,"(-1, 0]"
303127,0.0,0,"(-1, 0]"
303128,0.0,0,"(-1, 0]"
303131,0.0,0,"(-1, 0]"
303134,0.0,0,"(-1, 0]"
303135,0.0,0,"(-1, 0]"
303137,0.0,0,"(-1, 0]"
303138,0.0,0,"(-1, 0]"
303141,0.0,0,"(-1, 0]"
303145,0.0,0,"(-1, 0]"
303146,0.0,0,"(-1, 0]"
303147,0.0,0,"(-1, 0]"
303148,0.0,0,"(-1, 0]"
303149,0.0,0,"(-1, 0]"
303150,0.0,0,"(-1, 0]"
303152,0.0,0,"(-1, 0]"
303153,0.0,0,"(-1, 0]"
303154,0.0,0,"(-1, 0]"
303155,0.0,0,"(-1, 0]"
303156,0.0,0,"(-1, 0]"
303157,0.0,0,"(-1, 0]"
303159,0.0,0,"(-1, 0]"
303160,0.0,0,"(-1, 0]"
303161,0.0,0,"(-1, 0]"
303162,0.0,0,"(-1, 0]"
303163,0.0,0,"(-1, 0]"
303164,0.0,0,"(-1, 0]"
303166,0.0,0,"(-1, 0]"
303167,0.0,0,"(-1, 0]"
303168,0.0,0,"(-1, 0]"
303169,0.0,0,"(-1, 0]"
303171,0.0,0,"(-1, 0]"
303173,0.0,0,"(-1, 0]"
303174,0.0,0,"(-1, 0]"
303175,0.0,0,"(-1, 0]"
303176,0.0,0,"(-1, 0]"
303177,0.0,0,"(-1, 0]"
303178,0.0,0,"(-1, 0]"
303180,0.0,0,"(-1, 0]"
303181,0.0,0,"(-1, 0]"
303183,0.0,0,"(-1, 0]"
303184,0.0,0,"(-1, 0]"
303185,0.0,0,"(-1, 0]"
303186,0.0,0,"(-1, 0]"
303187,0.0,0,"(-1, 0]"
303189,0.0,0,"(-1, 0]"
303190,0.0,0,"(-1, 0]"
303191,0.0,0,"(-1, 0]"
303192,0.0,0,"(-1, 0]"
303193,0.0,0,"(-1, 0]"
303196,0.0,0,"(-1, 0]"
303199,0.0,0,"(-1, 0]"
303200,0.0,0,"(-1, 0]"
303201,0.0,0,"(-1, 0]"
303202,0.0,0,"(-1, 0]"
303206,0.0,0,"(-1, 0]"
303209,0.0,0,"(-1, 0]"
303213,0.0,0,"(-1, 0]"
303215,0.0,0,"(-1, 0]"
303216,0.0,0,"(-1, 0]"
303217,0.0,0,"(-1, 0]"
303218,0.0,0,"(-1, 0]"
303219,0.0,0,"(-1, 0]"
303224,0.0,0,"(-1, 0]"
303225,0.0,0,"(-1, 0]"
303226,0.0,0,"(-1, 0]"
303227,0.0,0,"(-1, 0]"
303228,0.0,0,"(-1, 0]"
303229,0.0,0,"(-1, 0]"
303230,0.0,0,"(-1, 0]"
303231,0.0,0,"(-1, 0]"
303233,0.0,0,"(-1, 0]"
303234,0.0,0,"(-1, 0]"
303235,0.0,0,"(-1, 0]"
303236,0.0,0,"(-1, 0]"
303237,0.0,0,"(-1, 0]"
303240,0.0,0,"(-1, 0]"
303241,0.0,0,"(-1, 0]"
303243,0.0,0,"(-1, 0]"
303244,0.0,0,"(-1, 0]"
303245,0.0,0,"(-1, 0]"
303246,0.0,0,"(-1, 0]"
303248,0.0,0,"(-1, 0]"
303252,0.0,0,"(-1, 0]"
303253,0.0,0,"(-1, 0]"
303255,0.0,0,"(-1, 0]"
303257,0.0,0,"(-1, 0]"
303258,0.0,0,"(-1, 0]"
303260,0.0,0,"(-1, 0]"
303261,0.0,0,"(-1, 0]"
303263,0.0,0,"(-1, 0]"
303264,0.0,0,"(-1, 0]"
303265,0.0,0,"(-1, 0]"
303267,0.0,0,"(-1, 0]"
303270,0.0,0,"(-1, 0]"
304002,0.0,0,"(-1, 0]"
304003,0.0,0,"(-1, 0]"
304004,0.0,0,"(-1, 0]"
304006,0.0,0,"(-1, 0]"
304007,0.0,0,"(-1, 0]"
304008,0.0,0,"(-1, 0]"
304009,0.0,0,"(-1, 0]"
304010,0.0,0,"(-1, 0]"
304011,0.0,0,"(-1, 0]"
304012,0.0,0,"(-1, 0]"
304013,0.0,0,"(-1, 0]"
304014,0.0,0,"(-1, 0]"
304015,0.0,0,"(-1, 0]"
304019,0.0,0,"(-1, 0]"
304020,0.0,0,"(-1, 0]"
304022,0.0,0,"(-1, 0]"
304023,0.0,0,"(-1, 0]"
304024,0.0,0,"(-1, 0]"
304026,0.0,0,"(-1, 0]"
304029,0.0,0,"(-1, 0]"
304030,0.0,0,"(-1, 0]"
304031,0.0,0,"(-1, 0]"
304032,0.0,0,"(-1, 0]"
304033,0.0,0,"(-1, 0]"
304034,0.0,0,"(-1, 0]"
304035,0.0,0,"(-1, 0]"
304036,0.0,0,"(-1, 0]"
304037,0.0,0,"(-1, 0]"
304038,0.0,0,"(-1, 0]"
304039,0.0,0,"(-1, 0]"
304040,0.0,0,"(-1, 0]"
304041,0.0,0,"(-1, 0]"
304042,0.0,0,"(-1, 0]"
304043,0.0,0,"(-1, 0]"
304044,0.0,0,"(-1, 0]"
304046,0.0,0,"(-1, 0]"
304047,0.0,0,"(-1, 0]"
304050,0.0,0,"(-1, 0]"
304051,0.0,0,"(-1, 0]"
304052,0.0,0,"(-1, 0]"
304053,0.0,0,"(-1, 0]"
304056,0.0,0,"(-1, 0]"
304058,0.0,0,"(-1, 0]"
304059,0.0,0,"(-1, 0]"
304060,0.0,0,"(-1, 0]"
304063,0.0,0,"(-1, 0]"
304064,0.0,0,"(-1, 0]"
304065,0.0,0,"(-1, 0]"
304066,0.0,0,"(-1, 0]"
304067,0.0,0,"(-1, 0]"
304068,0.0,0,"(-1, 0]"
304070,0.0,0,"(-1, 0]"
304071,0.0,0,"(-1, 0]"
304072,0.0,0,"(-1, 0]"
304073,0.0,0,"(-1, 0]"
304074,0.0,0,"(-1, 0]"
304075,0.0,0,"(-1, 0]"
304076,0.0,0,"(-1, 0]"
304077,0.0,0,"(-1, 0]"
304078,0.0,0,"(-1, 0]"
304079,0.0,0,"(-1, 0]"
304080,0.0,0,"(-1, 0]"
304082,0.0,0,"(-1, 0]"
304083,0.0,0,"(-1, 0]"
304085,0.0,0,"(-1, 0]"
304086,0.0,0,"(-1, 0]"
304088,0.0,0,"(-1, 0]"
304090,0.0,0,"(-1, 0]"
304091,0.0,0,"(-1, 0]"
304092,0.0,0,"(-1, 0]"
304094,0.0,0,"(-1, 0]"
304095,0.0,0,"(-1, 0]"
304096,0.0,0,"(-1, 0]"
304097,0.0,0,"(-1, 0]"
304098,0.0,0,"(-1, 0]"
304099,0.0,0,"(-1, 0]"
304100,0.0,0,"(-1, 0]"
304101,0.0,0,"(-1, 0]"
304102,0.0,0,"(-1, 0]"
304103,0.0,0,"(-1, 0]"
304105,0.0,0,"(-1, 0]"
304106,0.0,0,"(-1, 0]"
304109,0.0,0,"(-1, 0]"
304110,0.0,0,"(-1, 0]"
304111,0.0,0,"(-1, 0]"
304112,0.0,0,"(-1, 0]"
304113,0.0,0,"(-1, 0]"
304115,0.0,0,"(-1, 0]"
304116,0.0,0,"(-1, 0]"
304117,0.0,0,"(-1, 0]"
304118,0.0,0,"(-1, 0]"
304120,0.0,0,"(-1, 0]"
304121,0.0,0,"(-1, 0]"
304122,0.0,0,"(-1, 0]"
304125,0.0,0,"(-1, 0]"
304126,0.0,0,"(-1, 0]"
304127,0.0,0,"(-1, 0]"
304128,0.0,0,"(-1, 0]"
304129,0.0,0,"(-1, 0]"
304130,0.0,0,"(-1, 0]"
304131,0.0,0,"(-1, 0]"
304132,0.0,0,"(-1, 0]"
304133,0.0,0,"(-1, 0]"
304134,0.0,0,"(-1, 0]"
304135,0.0,0,"(-1, 0]"
304136,0.0,0,"(-1, 0]"
304140,0.0,0,"(-1, 0]"
304141,0.0,0,"(-1, 0]"
304142,0.0,0,"(-1, 0]"
304143,0.0,0,"(-1, 0]"
304144,0.0,0,"(-1, 0]"
304146,0.0,0,"(-1, 0]"
304148,0.0,0,"(-1, 0]"
304149,0.0,0,"(-1, 0]"
304150,0.0,0,"(-1, 0]"
304151,0.0,0,"(-1, 0]"
304152,0.0,0,"(-1, 0]"
304154,0.0,0,"(-1, 0]"
304155,0.0,0,"(-1, 0]"
304156,0.0,0,"(-1, 0]"
304157,0.0,0,"(-1, 0]"
304158,0.0,0,"(-1, 0]"
304159,0.0,0,"(-1, 0]"
304160,0.0,0,"(-1, 0]"
304161,0.0,0,"(-1, 0]"
304162,0.0,0,"(-1, 0]"
304164,0.0,0,"(-1, 0]"
304165,0.0,0,"(-1, 0]"
304166,0.0,0,"(-1, 0]"
304167,0.0,0,"(-1, 0]"
304168,0.0,0,"(-1, 0]"
304170,0.0,0,"(-1, 0]"
304171,0.0,0,"(-1, 0]"
304173,0.0,0,"(-1, 0]"
304174,0.0,0,"(-1, 0]"
304176,0.0,0,"(-1, 0]"
304178,0.0,0,"(-1, 0]"
304179,0.0,0,"(-1, 0]"
304183,0.0,0,"(-1, 0]"
304184,0.0,0,"(-1, 0]"
304185,0.0,0,"(-1, 0]"
304186,0.0,0,"(-1, 0]"
304187,0.0,0,"(-1, 0]"
304189,0.0,0,"(-1, 0]"
304190,0.0,0,"(-1, 0]"
304191,0.0,0,"(-1, 0]"
304193,0.0,0,"(-1, 0]"
304194,0.0,0,"(-1, 0]"
304195,0.0,0,"(-1, 0]"
304196,0.0,0,"(-1, 0]"
304197,0.0,0,"(-1, 0]"
304199,0.0,0,"(-1, 0]"
304200,0.0,0,"(-1, 0]"
304201,0.0,0,"(-1, 0]"
304202,0.0,0,"(-1, 0]"
304203,0.0,0,"(-1, 0]"
304204,0.0,0,"(-1, 0]"
304205,0.0,0,"(-1, 0]"
304207,0.0,0,"(-1, 0]"
304208,0.0,0,"(-1, 0]"
304209,0.0,0,"(-1, 0]"
304210,0.0,0,"(-1, 0]"
304211,0.0,0,"(-1, 0]"
304212,0.0,0,"(-1, 0]"
304213,0.0,0,"(-1, 0]"
304214,0.0,0,"(-1, 0]"
304215,0.0,0,"(-1, 0]"
304216,0.0,0,"(-1, 0]"
304217,0.0,0,"(-1, 0]"
304220,0.0,0,"(-1, 0]"
304221,0.0,0,"(-1, 0]"
304222,0.0,0,"(-1, 0]"
304223,0.0,0,"(-1, 0]"
304224,0.0,0,"(-1, 0]"
304225,0.0,0,"(-1, 0]"
304226,0.0,0,"(-1, 0]"
304227,0.0,0,"(-1, 0]"
304228,0.0,0,"(-1, 0]"
304229,0.0,0,"(-1, 0]"
304231,0.0,0,"(-1, 0]"
304232,0.0,0,"(-1, 0]"
304233,0.0,0,"(-1, 0]"
304234,0.0,0,"(-1, 0]"
304235,0.0,0,"(-1, 0]"
304236,0.0,0,"(-1, 0]"
304237,0.0,0,"(-1, 0]"
304238,0.0,0,"(-1, 0]"
304239,0.0,0,"(-1, 0]"
304240,0.0,0,"(-1, 0]"
304241,0.0,0,"(-1, 0]"
304242,0.0,0,"(-1, 0]"
304243,0.0,0,"(-1, 0]"
304245,0.0,0,"(-1, 0]"
304246,0.0,0,"(-1, 0]"
304247,0.0,0,"(-1, 0]"
304248,0.0,0,"(-1, 0]"
304249,0.0,0,"(-1, 0]"
304250,0.0,0,"(-1, 0]"
304251,0.0,0,"(-1, 0]"
304252,0.0,0,"(-1, 0]"
304253,0.0,0,"(-1, 0]"
304254,0.0,0,"(-1, 0]"
304255,0.0,0,"(-1, 0]"
304256,0.0,0,"(-1, 0]"
304257,0.0,0,"(-1, 0]"
304258,0.0,0,"(-1, 0]"
304259,0.0,0,"(-1, 0]"
304260,0.0,0,"(-1, 0]"
304261,0.0,0,"(-1, 0]"
304262,0.0,0,"(-1, 0]"
304263,0.0,0,"(-1, 0]"
304264,0.0,0,"(-1, 0]"
304265,0.0,0,"(-1, 0]"
304266,0.0,0,"(-1, 0]"
304267,0.0,0,"(-1, 0]"
304268,0.0,0,"(-1, 0]"
304269,0.0,0,"(-1, 0]"
304270,0.0,0,"(-1, 0]"
304271,0.0,0,"(-1, 0]"
9202067,0.0,0,"(-1, 0]"
9205029,0.0,0,"(-1, 0]"
9205038,0.0,0,"(-1, 0]"
9205104,0.0,0,"(-1, 0]"
9207036,0.0,0,"(-1, 0]"
9207059,0.0,0,"(-1, 0]"
9207063,0.0,0,"(-1, 0]"
9207093,0.0,0,"(-1, 0]"
9208021,0.0,0,"(-1, 0]"
9208043,0.0,0,"(-1, 0]"
9208081,0.0,0,"(-1, 0]"
9209084,0.0,0,"(-1, 0]"
9209092,0.0,0,"(-1, 0]"
9209098,0.0,0,"(-1, 0]"
9209108,0.0,0,"(-1, 0]"
9210006,0.0,0,"(-1, 0]"
9210080,0.0,0,"(-1, 0]"
9210088,0.0,0,"(-1, 0]"
9210101,0.0,0,"(-1, 0]"
9210111,0.0,0,"(-1, 0]"
9210113,0.0,0,"(-1, 0]"
9210156,0.0,0,"(-1, 0]"
9210165,0.0,0,"(-1, 0]"
9211013,0.0,0,"(-1, 0]"
9211031,0.0,0,"(-1, 0]"
9211051,0.0,0,"(-1, 0]"
9211058,0.0,0,"(-1, 0]"
9211068,0.0,0,"(-1, 0]"
9211077,0.0,0,"(-1, 0]"
9211081,0.0,0,"(-1, 0]"
9211087,0.0,0,"(-1, 0]"
9211098,0.0,0,"(-1, 0]"
9211110,0.0,0,"(-1, 0]"
9212002,0.0,0,"(-1, 0]"
9212025,0.0,0,"(-1, 0]"
9212044,0.0,0,"(-1, 0]"
9212055,0.0,0,"(-1, 0]"
9212061,0.0,0,"(-1, 0]"
9212080,0.0,0,"(-1, 0]"
9212124,0.0,0,"(-1, 0]"
9212139,0.0,0,"(-1, 0]"
9212158,0.0,0,"(-1, 0]"
9301022,0.0,0,"(-1, 0]"
9301065,0.0,0,"(-1, 0]"
9301081,0.0,0,"(-1, 0]"
9301104,0.0,0,"(-1, 0]"
9301108,0.0,0,"(-1, 0]"
9301112,0.0,0,"(-1, 0]"
9301125,0.0,0,"(-1, 0]"
9301130,0.0,0,"(-1, 0]"
9302009,0.0,0,"(-1, 0]"
9302054,0.0,0,"(-1, 0]"
9302106,0.0,0,"(-1, 0]"
9302108,0.0,0,"(-1, 0]"
9302135,0.0,0,"(-1, 0]"
9302143,0.0,0,"(-1, 0]"
9303003,0.0,0,"(-1, 0]"
9303004,0.0,0,"(-1, 0]"
9303023,0.0,0,"(-1, 0]"
9303094,0.0,0,"(-1, 0]"
9303126,0.0,0,"(-1, 0]"
9303134,0.0,0,"(-1, 0]"
9303135,0.0,0,"(-1, 0]"
9303138,0.0,0,"(-1, 0]"
9303163,0.0,0,"(-1, 0]"
